city,lat,lng
"Rolla, Missouri",37.948544,-91.7715303
"Cape Girardeau, Missouri",37.3058839,-89.51814759999999
"Fair Play, Missouri",37.6321682,-93.5761735
"Cape Giradeau, Missouri",37.3058839,-89.51814759999999
"St Louis, Missouri",38.6270025,-90.19940419999999
"St. Louis, Missouri",38.6270025,-90.19940419999999
"Creve Coeur, Missouri",38.6608855,-90.42261800000001
"Bolivar, Missouri",37.6144838,-93.4104749
"Highlandville, Missouri",36.9328335,-93.28046259999999
"Hughesville, Missouri",38.8386278,-93.2954855
"Mora, Missouri",38.5236308,-93.21576019999999
"Republic, Missouri",37.1200526,-93.4801942
"Helena, Montana",46.5891452,-112.0391057
"Papillion, Nebraska",41.1544432,-96.0422378
"Blair, Nebraska",41.5446975,-96.1350702
"Schuyler, Nebraska",41.4483432,-97.0597019
"Syracuse, Nebraska",40.6601895,-96.18248349999999
"St Omaha, Nebraska",41.2665373,-95.9725697
"Jean, Nevada",35.778868,-115.3238828
"Sunrise Manor, Nevada",36.2110819,-115.0730563
"Sparks, Nevada",39.5349112,-119.7526886
"Enterprise, Nevada",36.0252503,-115.2419419
"Winchester, Nevada",36.1370261,-115.1185825
"Dover, New Hampshire",43.1978624,-70.8736698
"Goffstown, New Hampshire",43.0204052,-71.6002223
"Weare, New Hampshire",43.0948033,-71.7306313
"Hooksett, New Hampshire",43.0967213,-71.46512830000002
"Ogdensburg, New Jersey",41.0817636,-74.59238239999999
"Milltown, New Jersey",40.4562164,-74.4432073
"Barrington, New Jersey",39.8648357,-75.05517139999999
"Collingswood, New Jersey",39.9181686,-75.07128399999999
"Haddon Heights, New Jersey",39.87733559999999,-75.0646165
"Haddon Township, New Jersey",39.9105176,-75.0497448
"Hamilton Township, New Jersey",40.2115109,-74.6796651
"Oakland, New Jersey",41.0131529,-74.26431430000001
"Pennsauken Township, New Jersey",39.9562052,-75.058009
"Stratford, New Jersey",39.82678070000001,-75.01544609999999
"Lawrence Township, New Jersey",40.2778055,-74.7294313
"Absecon, New Jersey",39.4284503,-74.4957076
"Dumont, New Jersey",40.9406541,-73.9968051
"Carteret, New Jersey",40.5773266,-74.2282005
"East Newark, New Jersey",40.7497019,-74.16363129999999
"Wildwood Crest, New Jersey",38.9748351,-74.8335015
"East Hanover, New Jersey",40.8200623,-74.3647247
"Pleasantville, New Jersey",39.3898388,-74.5240422
"Brigantine, New Jersey",39.4101171,-74.3645906
"Gladstone, New Jersey",40.7151691,-74.6576091
"Mont Clair, New Jersey",40.8259007,-74.2090053
"Pitman, New Jersey",39.732892,-75.1315651
"Audubon, New Jersey",39.8909466,-75.0729504
"Berlin, New Jersey",39.7912261,-74.9290536
"Bridgewater, New Jersey",40.5939636,-74.6049061
"Changewater, New Jersey",40.7381553,-74.94405859999999
"Cinnaminson, New Jersey",39.9969646,-74.99276929999999
"Freehold, New Jersey",40.2136754,-74.3000878
"Garwood, New Jersey",40.6517691,-74.3229264
"Lake Hopatcong, New Jersey",40.9503131,-74.63272359999999
"Leonia, New Jersey",40.8614887,-73.9881942
"Little Falls, New Jersey",40.8690101,-74.20822860000001
"Lumberton, New Jersey",39.96764820000001,-74.8003877
"Maple Shade, New Jersey",39.9526127,-74.9923915
"Newfield, New Jersey",39.5465044,-75.0248964
"Turnersville, New Jersey",39.7728846,-75.05185829999999
"Whitehouse Station, New Jersey",40.6155663,-74.7702576
"Williamstown, New Jersey",39.6862263,-74.99516799999999
"Edgewater, New Jersey",40.8270448,-73.97569399999999
"Voorhees Township, New Jersey",39.8519447,-74.961517
"Colts Neck, New Jersey",40.2876108,-74.1723652
"Bellmawr, New Jersey",39.8676134,-75.0946182
"Woodland Park, New Jersey",40.8898212,-74.19486739999999
"Rio Rancho, New Mexico",35.2327544,-106.6630437
"Clovis, New Mexico",34.4047987,-103.2052272
"Las Vegas, New Mexico",35.5942137,-105.2227978
"Clay, New York",43.1856814,-76.1717547
"Clifton Park, New York",42.844668,-73.8183804
"Depew, New York",42.9039476,-78.6922515
"Niagara Falls, New York",43.0962143,-79.0377388
"Elmhurst Ave, New York",40.7468744,-73.8771472
"Freeville, New York",42.5139608,-76.3466014
"Hudson, New York",42.2528649,-73.790959
"Lakewood, New York",42.1042241,-79.3331041
"Rome, New York",43.2128473,-75.4557303
"Huguenot, New York",41.4178712,-74.63099489999999
"Otisville, New York",41.47342680000001,-74.5384933
"Buffalo River, New York",42.8783912,-78.88642469999999
"Batavia, New York",42.9981156,-78.1875167
"Bufflalo, New York",42.88644679999999,-78.8783689
"Fayetteville, New York",43.0297887,-76.00436429999999
"Bardonia, New York",41.1095403,-73.9962505
"Bellport, New York",40.75704289999999,-72.9392727
"Central Islip, New York",40.7906538,-73.20178109999999
"Copiague, New York",40.6814892,-73.3998445
"Kingston, New York",41.9270367,-73.9973608
"Mahopac, New York",41.372316,-73.733465
"Mamaroneck, New York",40.94870969999999,-73.7326309
"Oakdale, New York",40.7439872,-73.13872420000001
"Oyster Bay, New York",40.7893778,-73.5358541
"Patchogue, New York",40.7659783,-73.01934299999999
"Roosevelt, New York",40.67871299999999,-73.5890168
"Uniondale, New York",40.7003793,-73.5929056
"Valley Stream, New York",40.6642699,-73.70846449999999
"West Nyack, New York",41.096485,-73.9729162
"Wyandanch, New York",40.7539878,-73.360398
"Islandia, New York",40.8042649,-73.1690019
"Colonie, New York",42.7236699,-73.77132
"Fredonia, New York",42.4400576,-79.3317105
"Harriman, New York",41.30842699999999,-74.1445899
"Huntington Station, New York",40.8534318,-73.4115091
"Lima, New York",42.8975076,-77.6192447
"Loudonville, New York",42.7048009,-73.7548424
"Manhasset, New York",40.7978787,-73.6995749
"Mount Vernon, New York",40.9125992,-73.8370786
"Northport, New York",40.9009313,-73.3431727
"Akron, New York",43.0208924,-78.4953015
"Coram, New York",40.8687096,-73.0014946
"East Setauket, New York",40.9293759,-73.1025502
"Lockport, New York",43.1706128,-78.6903098
"Menands, New York",42.6920233,-73.72456389999999
"Monroe, New York",41.3046016,-74.1827119
"New City, New York",41.1475954,-73.989306
"Roslyn Estates, New York",40.7942674,-73.6604069
"Vestal, New York",42.0855898,-76.053575
"Watertown, New York",43.9747838,-75.91075649999999
"Massena, New York",44.9281049,-74.891865
"Middletown, New York",41.4459271,-74.42293409999999
"West Babylon, New York",40.718155,-73.354287
"Rexford, New York",42.85633600000001,-73.8886108
"Memphis, New York",43.0828444,-76.37715539999999
"Ballston Lake, New York",42.9117377,-73.86808719999999
"Chenango Forks, New York",42.2380181,-75.8463022
"Holley, New York",43.2264486,-78.0266826
"Kirkwood, New York",42.0399825,-75.7968698
"Macedon, New York",43.064272,-77.3094674
"Ontario, New York",43.2209426,-77.283379299999993
"Owego, New York",42.1034075,-76.2621549
"Sackets Harbor, New York",43.9461707,-76.1190929
"Spencerport, New York",43.18645009999999,-77.8038972
"Warners, New York",43.0853445,-76.32909769999999
"Mcleansville, North Carolina",36.1073575,-79.65863829999999
"North Wilkesboro, North Carolina",36.1584651,-81.1475841
"Thomasville, North Carolina",35.8826369,-80.0819879
"Fuquay-Varina, North Carolina",35.584323500000004,-78.80001279999999
"Lenoir, North Carolina",35.9140196,-81.5389849
"Seven Springs, North Carolina",35.2273856,-77.84692509999999
"Boone, North Carolina",36.216795,-81.6745517
"Willow Spring, North Carolina",35.5956253,-78.73111039999999
"Creedmoor, North Carolina",36.1223683,-78.6861145
"Manteo, North Carolina",35.9082256,-75.67573019999999
"Walkertown, North Carolina",36.1754148,-80.1531009
"Sanford, North Carolina",35.4798757,-79.1802994
"Dobson, North Carolina",36.3956891,-80.722567
"Browns Summit, North Carolina",36.2127803,-79.7131567
"Hope Mills, North Carolina",34.9704419,-78.9453056
"Midland, North Carolina",35.2273656,-80.5006219
"Nashville, North Carolina",35.974598,-77.9655406
"Southern Pines, North Carolina",35.1740471,-79.3922539
"Weddington, North Carolina",35.0223708,-80.7609035
"Bessemer City, North Carolina",35.2848579,-81.28397
"Fairview, North Carolina",35.51400580000001,-82.39595109999999
"Ashville, North Carolina",35.5950581,-82.5514869
"Mills River, North Carolina",35.3884479,-82.566789
"Carson, North Dakota",46.4177836,-101.5648652
"Cuyahoga Falls, Ohio",41.1339449,-81.48455849999999
"Springfield, Ohio",39.9242266,-83.8088171
"Finneytown, Ohio",39.2177925,-84.5169757
"Liberty Township, Ohio",39.4039859,-84.406761
"Middletown, Ohio",39.5150576,-84.39827629999999
"Monroe, Ohio",39.44033599999999,-84.3621634
"Mount Healthy, Ohio",39.2336687,-84.5457778
"Northfield, Ohio",41.3450547,-81.528452
"Rocky River, Ohio",41.4768217,-81.8497567
"Beavercreek, Ohio",39.7092262,-84.06326849999999
"Maineville, Ohio",39.3150592,-84.22076969999999
"West Carrollton, Ohio",39.6722812,-84.2521632
"Amelia, Ohio",39.0283966,-84.2177136
"Doylestown, Ohio",40.9700549,-81.69651680000001
"Ashland, Ohio",40.8686675,-82.3182178
"Avon Lake, Ohio",41.5053178,-82.02820009999999
"Bellbrook, Ohio",39.6356154,-84.0707681
"Brooklyn, Ohio",41.4301349,-81.7512107
"Fairborn, Ohio",39.8208925,-84.01937889999999
"Fairview Park, Ohio",41.4414366,-81.8643039
"Mount Perry, Ohio",39.8788668,-82.21859049999999
"North Olmsted, Ohio",41.4156025,-81.9234726
"Olmsted Falls, Ohio",41.375049,-81.9081937
"Richfield, Ohio",41.2397772,-81.6381785
"Warren, Ohio",41.2375569,-80.81841659999999
"West Milton, Ohio",39.9625534,-84.3280022
"Westlake, Ohio",41.4553232,-81.9179173
"Louisville, Ohio",40.8372809,-81.25955189999999
"Vandalia, Ohio",39.8906122,-84.1988308
"Canfield, Ohio",41.0250584,-80.7609121
"Glenpool, Oklahoma",35.9553737,-96.00888429999999
"Guymon, Oklahoma",36.6828041,-101.4815493
"Clinton, Oklahoma",35.5156056,-98.9673069
"Del City, Oklahoma",35.4420062,-97.4408698
"Fort Sill, Oklahoma",34.5938359,-98.4184224
"Sand Springs, Oklahoma",36.1398102,-96.108891
"Duncan, Oklahoma",34.5023028,-97.9578128
"Creswell, Oregon",43.9179023,-123.0245261
"Hermiston, Oregon",45.8404101,-119.2894604
"Boardman, Oregon",45.83985500000001,-119.7005834
"Happy Valley, Oregon",45.4469139,-122.5309127
"King City, Oregon",45.4026959,-122.8044946
"Fall Creek, Oregon",43.9595707,-122.8203521
"Aumsville, Oregon",44.8409548,-122.8709243
"Silverton, Oregon",45.0051213,-122.7831455
"Springfiled, Oregon",44.0462362,-123.0220289
"Brentwood, Pennsylvania",40.3742729,-79.97801779999999
"Castle Shannon, Pennsylvania",40.3647917,-80.02227529999999
"Hanover, Pennsylvania",39.8006553,-76.9830358
"Hummelstown, Pennsylvania",40.2653681,-76.7083033
"Leetsdale, Pennsylvania",40.563123,-80.2083928
"Mount Lebanon, Pennsylvania",40.3553473,-80.0494982
"Penbrook, Pennsylvania",40.275367,-76.8480282
"Sewickley, Pennsylvania",40.5364846,-80.1844243
"West Mifflin, Pennsylvania",40.3634026,-79.86643749999999
"Clairton, Pennsylvania",40.292292,-79.881715
"Dickson City, Pennsylvania",41.467642,-75.61877659999999
"Eagleville, Pennsylvania",40.1595501,-75.4082385
"Millersville, Pennsylvania",39.9978764,-76.3541274
"Williamsport, Pennsylvania",41.2411897,-77.00107860000001
"Abington, Pennsylvania",40.1240795,-75.11951069999999
"Fairview, Pennsylvania",42.0314456,-80.25534069999999
"Mount Joy, Pennsylvania",40.109818,-76.50329959999999
"New Cumberland, Pennsylvania",40.2323122,-76.8846956
"King Of Prussia, Pennsylvania",40.1012856,-75.3835525
"Burgettstown, Pennsylvania",40.3820132,-80.3928423
"Hughesville, Pennsylvania",41.2411926,-76.72384579999999
"Taylor, Pennsylvania",41.3948017,-75.70658019999999
"Belle Vernon, Pennsylvania",40.1250725,-79.8664356
"Bellevue, Pennsylvania",40.4939576,-80.0517215
"Birdsboro, Pennsylvania",40.2645371,-75.8040852
"Bloomsburg, Pennsylvania",41.003698,-76.4549457
"Canonsburg, Pennsylvania",40.2625702,-80.18727969999999
"Conshohocken, Pennsylvania",40.0792766,-75.3015714
"East York, Pennsylvania",39.9737093,-76.6863554
"Etna, Pennsylvania",40.5042354,-79.9489413
"Greensburg, Pennsylvania",40.3014581,-79.5389289
"Havertown, Pennsylvania",39.9763656,-75.3149796
"Indiana, Pennsylvania",40.6214551,-79.15253489999999
"Jenkintown, Pennsylvania",40.0959438,-75.1251743
"Lyon Station, Pennsylvania",40.4820386,-75.757694
"New Brighton, Pennsylvania",40.7303434,-80.3100627
"Northampton, Pennsylvania",40.6862075,-75.4968501
"Paoli, Pennsylvania",40.0419021,-75.4876445
"Phoenixville, Pennsylvania",40.1303822,-75.51491279999999
"Sharpsburg, Pennsylvania",40.4945131,-79.9264405
"Winfield, Pennsylvania",40.9091475,-76.85512829999999
"East Lansdowne, Pennsylvania",39.9456683,-75.2612943
"Feasterville-Trevose, Pennsylvania",40.1466378,-74.9952259
"Industry, Pennsylvania",40.6445099,-80.4161761
"Boothwyn, Pennsylvania",39.8301125,-75.4415843
"Hampden Township, Pennsylvania",40.2510902,-76.9758274
"Strasburg, Pennsylvania",39.9831559,-76.1841226
"Horsham, Pennsylvania",40.1784422,-75.1285061
"Kingston, Pennsylvania",41.2617481,-75.8968635
"Avondale, Pennsylvania",39.823443,-75.783273
"Coraopolis, Pennsylvania",40.5184013,-80.1667247
"Etters, Pennsylvania",40.152593,-76.75024669999999
"Girard, Pennsylvania",42.0003337,-80.31811929999999
"Hanover Township, Pennsylvania",40.659437,-75.3995089
"Upper Chichester, Pennsylvania",39.844757799999996,-75.44612560000002
"Wilkes Barre, Pennsylvania",41.2459149,-75.88130749999999
"Guainabo, Puerto Rico",18.3615548,-66.11106819999999
"Johnston, Rhode Island",41.8205199,-71.51261699999999
"Newport, Rhode Island",41.4901024,-71.3128285
"Barrington, Rhode Island",41.7406798,-71.30860899999999
"North Scituate, Rhode Island",41.8326629,-71.5870939
"Tiverton, Rhode Island",41.6259211,-71.2134231
"East Greenwich, Rhode Island",41.6342619,-71.51304449999999
"North Providence, Rhode Island",41.8535518,-71.46766389999999
"Central, South Carolina",34.7242749,-82.7812526
"Belton, South Carolina",34.5228881,-82.49429479999999
"Aiken, South Carolina",33.5604168,-81.7195533
"Campobello, South Carolina",35.1156713,-82.1501112
"Lyman, South Carolina",34.9481741,-82.12733120000001
"Wellford, South Carolina",34.95095209999999,-82.1059416
"South Sioux City, South Dakota",43.5473028,-96.728333
"Charlotte, Tennessee",36.1772797,-87.33973189999999
"Pulaski, Tennessee",35.1998023,-87.0308412
"Germantown, Tennessee",35.0867577,-89.8100858
"Arlington, Tennessee",35.2961973,-89.661469
"Jackson, Tennessee",35.6145169,-88.81394689999999
"Jacksonville, Tennessee",36.3000672,-89.3195155
"Old Hickory, Tennessee",36.2574941,-86.6477748
"Portland, Tennessee",36.5817089,-86.5163833
"Sevierville, Tennessee",35.8681455,-83.56183500000002
"Springfield, Tennessee",36.5092118,-86.8849984
"Thompson, Tennessee",35.802011,-86.91139079999999
"Lebanon, Tennessee",36.2081098,-86.2911024
"Forth Worth, Texas",32.7554883,-97.3307658
"Alvin, Texas",29.4238472,-95.24410089999999
"Argyle, Texas",33.1212321,-97.1833475
"Bay City, Texas",28.9827565,-95.969402
"Center, Texas",31.7954512,-94.1790862
"Crowley, Texas",32.5790251,-97.3625172
"Floresville, Texas",29.1335781,-98.15611919999999
"Harker Heights, Texas",31.0835102,-97.6597376
"Howe, Texas",33.5087196,-96.61221169999999
"Kenedy, Texas",28.8191468,-97.8486123
"Manor, Texas",30.3407629,-97.55694559999999
"Sherman, Texas",33.6356618,-96.6088805
"West Tawakoni, Texas",32.903534,-96.0323902
"Baytown, Texas",29.7355047,-94.97742740000001
"Del Valle, Texas",30.2091069,-97.6472349
"Porter, Texas",30.1044506,-95.2364276
"Rio Grande City, Texas",26.3797874,-98.8203046
"Vernon, Texas",34.1545306,-99.2650804
"Buda, Texas",30.0817231,-97.8428927
"Cedar Park, Texas",30.505198,-97.8202888
"Elgin, Texas",30.3496528,-97.3702735
"Odessa, Texas",31.8456816,-102.3676431
"San Aantonio, Texas",29.4241219,-98.49362819999999
"Crosby, Texas",29.9118885,-95.0621512
"Justin, Texas",33.0848442,-97.29612859999999
"New Caney, Texas",30.1550179,-95.21551579999999
"Manvel, Texas",29.4627365,-95.35799399999999
"Murphy, Texas",33.0151205,-96.6130486
"Friona, Texas",34.641734,-102.7241047
"Hutchins, Texas",32.6492999,-96.7130521
"Aubrey, Texas",33.3042834,-96.98611799999999
"Carrolton, Texas",32.9756415,-96.8899636
"Corinth, Texas",33.1540091,-97.0647322
"Dickinson, Texas",29.4607876,-95.0513172
"Montgomery, Texas",30.3882613,-95.69633549999999
"Poteet, Texas",29.0405241,-98.5680739
"Savannah, Texas",33.2258526,-96.9081597
"Andrews, Texas",32.31871580000001,-102.5457155
"Anna, Texas",33.3490011,-96.54859909999999
"Bartonville, Texas",33.0731775,-97.13167879999999
"Bryan, Texas",30.6743643,-96.3699632
"Burleson, Texas",32.5420821,-97.3208492
"Canton, Texas",32.5565244,-95.86329959999999
"Cibolo, Texas",29.561618,-98.2269553
"Cleveland, Texas",30.34132,-95.0854885
"Converse, Texas",29.5180081,-98.3161241
"Decatur, Texas",33.2342834,-97.5861393
"Edna, Texas",28.9785947,-96.6460877
"Huntsville, Texas",30.7235263,-95.55077709999999
"Lake Jackson, Texas",29.0338575,-95.4343859
"Lakeway, Texas",30.3679788,-97.99167899999999
"Livingston, Texas",30.711029,-94.9329898
"Moody, Texas",31.3082273,-97.3613977
"New Braunfels, Texas",29.7030024,-98.1244531
"Universal City, Texas",29.5480071,-98.2911235
"Waller, Texas",30.0566085,-95.9268986
"Windcrest, Texas",29.51550799999999,-98.3802925
"Woodville, Texas",30.7752011,-94.4154758
"Krum, Texas",33.2615068,-97.2380725
"Edinburg, Texas",26.3017374,-98.1633432
"South Salt Lake City, Utah",40.7188354,-111.8882691
"Heber City, Utah",40.5070087,-111.4133234
"Hyrum, Utah",41.6340996,-111.8521653
"Millcreek, Utah",40.6868914,-111.8754907
"Vernal, Utah",40.4555157,-109.5287479
"Price, Utah",39.5994095,-110.8107148
"Saint George, Utah",37.0965278,-113.5684164
"Spanish Fork, Utah",40.114955,-111.654923
"Herriman, Utah",40.5141147,-112.0329938
"Saratoga Springs, Utah",40.3301898,-111.9044877
"Eagle Mountain, Utah",40.31411689999999,-112.006882
"Provo, Utah",40.2338438,-111.6585337
"West Valley, Utah",40.6916132,-112.0010501
"Middlebury, Vermont",44.015337100000004,-73.16734
"Norwich, Vermont",43.7153482,-72.307869
"Rutland, Vermont",43.6106237,-72.9726065
"Henrico, Virginia",37.5059332,-77.3324425
"Chesterfield, Virginia",37.3770935,-77.5049863
"New Port News, Virginia",37.0870821,-76.4730122
"Rochelle, Virginia",38.2904083,-78.2725049
"Bristow, Virginia",38.723303,-77.5367043
"Goodview, Virginia",37.2143074,-79.72503379999999
"Cave Spring, Virginia",37.2276369,-80.0128158
"Goode, Virginia",37.3587528,-79.391696
"Midlothian,, Virginia",37.5061069,-77.6490005
"Oakton, Virginia",38.8809451,-77.3008172
"Blacksburg, Virginia",37.2295733,-80.4139393
"Charles City, Virginia",37.4018216,-77.1485163
"Christiansburg, Virginia",37.1298517,-80.4089389
"Keezletown, Virginia",38.41512540000001,-78.801969
"Lake Ridge, Virginia",38.68789400000001,-77.29776180000002
"Mount Crawford, Virginia",38.3570713,-78.9408615
"Rice, Virginia",37.2751533,-78.29138390000001
"West Springfield, Virginia",38.7726136,-77.22109379999999
"Colonial Heights, Virginia",37.244039,-77.4102607
"Lakeside, Virginia",37.6076456,-77.47692850000001
"Powhatan, Virginia",37.5415273,-77.91882389999999
"Culpeper, Virginia",38.4729632,-77.9962512
"Stanwood, Washington",48.2410895,-122.3706837
